Date,Store_ID,Product_ID,Inventory_Level,Units_Ordered
2022-08-10,S004,P0001,206,105
2022-08-10,S004,P0002,147,32
2022-08-10,S004,P0003,191,100
2022-08-10,S004,P0004,387,29
2022-08-10,S004,P0005,483,75
2022-08-10,S004,P0006,107,190
2022-08-10,S004,P0007,355,100
2022-08-10,S004,P0008,236,57
2022-08-10,S004,P0009,426,115
2022-08-10,S004,P0010,198,151
2022-08-10,S004,P0011,434,179
2022-08-10,S004,P0012,277,36
2022-08-10,S004,P0013,494,49
2022-08-10,S004,P0014,289,98
2022-08-10,S004,P0015,335,138
2022-08-10,S004,P0016,425,181
2022-08-10,S004,P0017,231,90
2022-08-10,S004,P0018,334,86
2022-08-10,S004,P0019,478,27
2022-08-10,S004,P0020,52,128
2022-08-10,S005,P0001,261,169
2022-08-10,S005,P0002,198,180
2022-08-10,S005,P0003,292,180
2022-08-10,S005,P0004,292,127
2022-08-10,S005,P0005,398,139
2022-08-10,S005,P0006,138,142
2022-08-10,S005,P0007,52,40
2022-08-10,S005,P0008,283,132
2022-08-10,S005,P0009,73,141
2022-08-10,S005,P0010,493,165
2022-08-10,S005,P0011,91,32
2022-08-10,S005,P0012,481,160
2022-08-10,S005,P0013,357,69
2022-08-10,S005,P0014,323,175
2022-08-10,S005,P0015,338,149
2022-08-10,S005,P0016,132,35
2022-08-10,S005,P0017,489,116
2022-08-10,S005,P0018,63,45
2022-08-10,S005,P0019,343,74
2022-08-10,S005,P0020,247,198
2022-08-11,S001,P0001,479,183
2022-08-11,S001,P0002,252,139
2022-08-11,S001,P0003,231,66
2022-08-11,S001,P0004,251,93
2022-08-11,S001,P0005,123,46
2022-08-11,S001,P0006,349,153
2022-08-11,S001,P0007,276,141
2022-08-11,S001,P0008,67,184
2022-08-11,S001,P0009,181,147
2022-08-11,S001,P0010,331,63
2022-08-11,S001,P0011,400,189
2022-08-11,S001,P0012,425,90
2022-08-11,S001,P0013,468,180
2022-08-11,S001,P0014,115,167
2022-08-11,S001,P0015,88,186
2022-08-11,S001,P0016,62,74
2022-08-11,S001,P0017,137,173
2022-08-11,S001,P0018,77,163
2022-08-11,S001,P0019,442,82
2022-08-11,S001,P0020,303,175
2022-08-11,S002,P0001,478,54
2022-08-11,S002,P0002,162,38
2022-08-11,S002,P0003,376,160
2022-08-11,S002,P0004,249,29
2022-08-11,S002,P0005,307,122
2022-08-11,S002,P0006,144,64
2022-08-11,S002,P0007,473,100
2022-08-11,S002,P0008,375,178
2022-08-11,S002,P0009,328,92
2022-08-11,S002,P0010,425,159
2022-08-11,S002,P0011,180,44
2022-08-11,S002,P0012,203,129
2022-08-11,S002,P0013,382,77
2022-08-11,S002,P0014,489,126
2022-08-11,S002,P0015,485,112
2022-08-11,S002,P0016,306,21
2022-08-11,S002,P0017,102,23
2022-08-11,S002,P0018,282,129
2022-08-11,S002,P0019,189,86
2022-08-11,S002,P0020,456,45
2022-08-11,S003,P0001,457,172
2022-08-11,S003,P0002,136,143
2022-08-11,S003,P0003,210,101
2022-08-11,S003,P0004,225,48
2022-08-11,S003,P0005,307,91
2022-08-11,S003,P0006,292,129
2022-08-11,S003,P0007,468,27
2022-08-11,S003,P0008,127,153
2022-08-11,S003,P0009,172,82
2022-08-11,S003,P0010,189,45
2022-08-11,S003,P0011,325,104
2022-08-11,S003,P0012,379,20
2022-08-11,S003,P0013,341,162
2022-08-11,S003,P0014,69,142
2022-08-11,S003,P0015,426,51
2022-08-11,S003,P0016,261,141
2022-08-11,S003,P0017,280,60
2022-08-11,S003,P0018,151,97
2022-08-11,S003,P0019,336,53
2022-08-11,S003,P0020,303,144
2022-08-11,S004,P0001,92,88
2022-08-11,S004,P0002,443,167
2022-08-11,S004,P0003,255,102
2022-08-11,S004,P0004,341,148
2022-08-11,S004,P0005,203,145
2022-08-11,S004,P0006,86,104
2022-08-11,S004,P0007,182,29
2022-08-11,S004,P0008,72,28
2022-08-11,S004,P0009,232,123
2022-08-11,S004,P0010,176,195
2022-08-11,S004,P0011,166,142
2022-08-11,S004,P0012,192,183
2022-08-11,S004,P0013,280,129
2022-08-11,S004,P0014,123,81
2022-08-11,S004,P0015,78,107
2022-08-11,S004,P0016,271,121
2022-08-11,S004,P0017,243,79
2022-08-11,S004,P0018,236,97
2022-08-11,S004,P0019,172,174
2022-08-11,S004,P0020,337,49
2022-08-11,S005,P0001,251,48
2022-08-11,S005,P0002,157,101
2022-08-11,S005,P0003,240,158
2022-08-11,S005,P0004,218,120
2022-08-11,S005,P0005,240,147
2022-08-11,S005,P0006,115,149
2022-08-11,S005,P0007,482,80
2022-08-11,S005,P0008,395,63
2022-08-11,S005,P0009,453,73
2022-08-11,S005,P0010,202,168
2022-08-11,S005,P0011,335,173
2022-08-11,S005,P0012,198,158
2022-08-11,S005,P0013,487,108
2022-08-11,S005,P0014,324,31
2022-08-11,S005,P0015,176,118
2022-08-11,S005,P0016,178,65
2022-08-11,S005,P0017,429,143
2022-08-11,S005,P0018,369,172
2022-08-11,S005,P0019,119,186
2022-08-11,S005,P0020,262,177
2022-08-12,S001,P0001,182,153
2022-08-12,S001,P0002,187,87
2022-08-12,S001,P0003,407,70
2022-08-12,S001,P0004,440,29
2022-08-12,S001,P0005,184,176
2022-08-12,S001,P0006,424,85
2022-08-12,S001,P0007,484,180
2022-08-12,S001,P0008,86,73
2022-08-12,S001,P0009,255,80
2022-08-12,S001,P0010,499,126
2022-08-12,S001,P0011,59,144
2022-08-12,S001,P0012,199,132
2022-08-12,S001,P0013,422,142
2022-08-12,S001,P0014,133,105
2022-08-12,S001,P0015,248,146
2022-08-12,S001,P0016,276,164
2022-08-12,S001,P0017,318,119
2022-08-12,S001,P0018,88,95
2022-08-12,S001,P0019,267,21
2022-08-12,S001,P0020,301,197
2022-08-12,S002,P0001,124,107
2022-08-12,S002,P0002,396,152
2022-08-12,S002,P0003,157,188
2022-08-12,S002,P0004,209,153
2022-08-12,S002,P0005,403,110
2022-08-12,S002,P0006,392,34
2022-08-12,S002,P0007,166,163
2022-08-12,S002,P0008,345,48
2022-08-12,S002,P0009,267,65
2022-08-12,S002,P0010,283,183
2022-08-12,S002,P0011,131,124
2022-08-12,S002,P0012,205,81
2022-08-12,S002,P0013,405,66
2022-08-12,S002,P0014,484,67
2022-08-12,S002,P0015,198,185
2022-08-12,S002,P0016,484,109
2022-08-12,S002,P0017,383,90
2022-08-12,S002,P0018,214,123
2022-08-12,S002,P0019,122,42
2022-08-12,S002,P0020,110,192
2022-08-12,S003,P0001,401,39
2022-08-12,S003,P0002,323,77
2022-08-12,S003,P0003,335,124
2022-08-12,S003,P0004,389,193
2022-08-12,S003,P0005,170,89
2022-08-12,S003,P0006,476,133
2022-08-12,S003,P0007,462,58
2022-08-12,S003,P0008,388,22
2022-08-12,S003,P0009,159,94
2022-08-12,S003,P0010,273,34
2022-08-12,S003,P0011,276,78
2022-08-12,S003,P0012,214,101
2022-08-12,S003,P0013,359,24
2022-08-12,S003,P0014,423,31
2022-08-12,S003,P0015,223,41
2022-08-12,S003,P0016,194,177
2022-08-12,S003,P0017,247,143
2022-08-12,S003,P0018,180,197
2022-08-12,S003,P0019,84,196
2022-08-12,S003,P0020,131,85
2022-08-12,S004,P0001,358,31
2022-08-12,S004,P0002,188,190
2022-08-12,S004,P0003,199,23
2022-08-12,S004,P0004,117,50
2022-08-12,S004,P0005,242,173
2022-08-12,S004,P0006,221,20
2022-08-12,S004,P0007,295,54
2022-08-12,S004,P0008,305,29
2022-08-12,S004,P0009,205,26
2022-08-12,S004,P0010,310,153
2022-08-12,S004,P0011,405,162
2022-08-12,S004,P0012,466,136
2022-08-12,S004,P0013,500,97
2022-08-12,S004,P0014,495,83
2022-08-12,S004,P0015,381,98
2022-08-12,S004,P0016,65,137
2022-08-12,S004,P0017,297,134
2022-08-12,S004,P0018,258,140
2022-08-12,S004,P0019,225,187
2022-08-12,S004,P0020,75,81
2022-08-12,S005,P0001,283,152
2022-08-12,S005,P0002,470,59
2022-08-12,S005,P0003,370,131
2022-08-12,S005,P0004,189,25
2022-08-12,S005,P0005,409,84
2022-08-12,S005,P0006,234,41
2022-08-12,S005,P0007,397,39
2022-08-12,S005,P0008,258,198
2022-08-12,S005,P0009,440,199
2022-08-12,S005,P0010,162,87
2022-08-12,S005,P0011,306,125
2022-08-12,S005,P0012,206,23
2022-08-12,S005,P0013,454,94
2022-08-12,S005,P0014,130,186
2022-08-12,S005,P0015,451,97
2022-08-12,S005,P0016,467,88
2022-08-12,S005,P0017,240,117
2022-08-12,S005,P0018,128,54
2022-08-12,S005,P0019,393,156
2022-08-12,S005,P0020,460,57
2022-08-13,S001,P0001,77,190
2022-08-13,S001,P0002,499,34
2022-08-13,S001,P0003,405,177
2022-08-13,S001,P0004,265,153
2022-08-13,S001,P0005,229,46
2022-08-13,S001,P0006,387,48
2022-08-13,S001,P0007,294,25
2022-08-13,S001,P0008,92,128
2022-08-13,S001,P0009,137,121
2022-08-13,S001,P0010,365,23
2022-08-13,S001,P0011,174,143
2022-08-13,S001,P0012,421,164
2022-08-13,S001,P0013,131,44
2022-08-13,S001,P0014,232,133
2022-08-13,S001,P0015,435,183
2022-08-13,S001,P0016,360,61
2022-08-13,S001,P0017,360,142
2022-08-13,S001,P0018,95,149
2022-08-13,S001,P0019,418,60
2022-08-13,S001,P0020,345,197
2022-08-13,S002,P0001,67,38
2022-08-13,S002,P0002,271,109
2022-08-13,S002,P0003,258,168
2022-08-13,S002,P0004,253,130
2022-08-13,S002,P0005,196,82
2022-08-13,S002,P0006,103,193
2022-08-13,S002,P0007,358,123
2022-08-13,S002,P0008,457,162
2022-08-13,S002,P0009,305,147
2022-08-13,S002,P0010,63,166
2022-08-13,S002,P0011,490,68
2022-08-13,S002,P0012,394,107
2022-08-13,S002,P0013,194,172
2022-08-13,S002,P0014,298,28
2022-08-13,S002,P0015,332,152
2022-08-13,S002,P0016,144,168
2022-08-13,S002,P0017,251,58
2022-08-13,S002,P0018,245,196
2022-08-13,S002,P0019,261,104
2022-08-13,S002,P0020,251,65
2022-08-13,S003,P0001,391,68
2022-08-13,S003,P0002,308,173
2022-08-13,S003,P0003,267,160
2022-08-13,S003,P0004,148,38
2022-08-13,S003,P0005,371,176
2022-08-13,S003,P0006,86,147
2022-08-13,S003,P0007,174,186
2022-08-13,S003,P0008,170,52
2022-08-13,S003,P0009,122,34
2022-08-13,S003,P0010,406,155
2022-08-13,S003,P0011,242,118
2022-08-13,S003,P0012,453,193
2022-08-13,S003,P0013,310,81
2022-08-13,S003,P0014,465,60
2022-08-13,S003,P0015,352,48
2022-08-13,S003,P0016,91,176
2022-08-13,S003,P0017,306,67
2022-08-13,S003,P0018,101,75
2022-08-13,S003,P0019,112,115
2022-08-13,S003,P0020,410,81
2022-08-13,S004,P0001,483,30
2022-08-13,S004,P0002,273,162
2022-08-13,S004,P0003,450,88
2022-08-13,S004,P0004,147,104
2022-08-13,S004,P0005,309,76
2022-08-13,S004,P0006,359,40
2022-08-13,S004,P0007,437,142
2022-08-13,S004,P0008,285,188
2022-08-13,S004,P0009,310,109
2022-08-13,S004,P0010,275,126
2022-08-13,S004,P0011,107,159
2022-08-13,S004,P0012,412,178
2022-08-13,S004,P0013,75,27
2022-08-13,S004,P0014,388,96
2022-08-13,S004,P0015,119,80
2022-08-13,S004,P0016,451,50
2022-08-13,S004,P0017,327,94
2022-08-13,S004,P0018,221,78
2022-08-13,S004,P0019,393,154
2022-08-13,S004,P0020,90,62
2022-08-13,S005,P0001,453,27
2022-08-13,S005,P0002,95,177
2022-08-13,S005,P0003,465,198
2022-08-13,S005,P0004,312,59
2022-08-13,S005,P0005,481,182
2022-08-13,S005,P0006,458,61
2022-08-13,S005,P0007,123,194
2022-08-13,S005,P0008,102,107
2022-08-13,S005,P0009,463,136
2022-08-13,S005,P0010,400,64
2022-08-13,S005,P0011,107,66
2022-08-13,S005,P0012,207,85
2022-08-13,S005,P0013,218,183
2022-08-13,S005,P0014,313,190
2022-08-13,S005,P0015,374,44
2022-08-13,S005,P0016,84,31
2022-08-13,S005,P0017,366,141
2022-08-13,S005,P0018,91,62
2022-08-13,S005,P0019,409,135
2022-08-13,S005,P0020,448,117
2022-08-14,S001,P0001,492,79
2022-08-14,S001,P0002,236,34
2022-08-14,S001,P0003,303,28
2022-08-14,S001,P0004,131,51
2022-08-14,S001,P0005,338,46
2022-08-14,S001,P0006,228,96
2022-08-14,S001,P0007,301,78
2022-08-14,S001,P0008,158,60
2022-08-14,S001,P0009,270,97
2022-08-14,S001,P0010,377,104
2022-08-14,S001,P0011,249,95
2022-08-14,S001,P0012,298,82
2022-08-14,S001,P0013,388,131
2022-08-14,S001,P0014,259,146
2022-08-14,S001,P0015,107,43
2022-08-14,S001,P0016,498,138
2022-08-14,S001,P0017,385,121
2022-08-14,S001,P0018,188,69
2022-08-14,S001,P0019,214,46
2022-08-14,S001,P0020,168,160
2022-08-14,S002,P0001,376,29
2022-08-14,S002,P0002,368,172
2022-08-14,S002,P0003,369,129
2022-08-14,S002,P0004,150,187
2022-08-14,S002,P0005,264,37
2022-08-14,S002,P0006,500,105
2022-08-14,S002,P0007,462,113
2022-08-14,S002,P0008,109,188
2022-08-14,S002,P0009,367,175
2022-08-14,S002,P0010,336,144
2022-08-14,S002,P0011,196,199
2022-08-14,S002,P0012,406,97
2022-08-14,S002,P0013,87,33
2022-08-14,S002,P0014,165,29
2022-08-14,S002,P0015,170,94
2022-08-14,S002,P0016,140,176
2022-08-14,S002,P0017,178,135
2022-08-14,S002,P0018,245,170
2022-08-14,S002,P0019,63,89
2022-08-14,S002,P0020,75,140
2022-08-14,S003,P0001,445,105
2022-08-14,S003,P0002,168,175
2022-08-14,S003,P0003,426,25
2022-08-14,S003,P0004,470,106
2022-08-14,S003,P0005,415,32
2022-08-14,S003,P0006,261,130
2022-08-14,S003,P0007,317,56
2022-08-14,S003,P0008,129,134
2022-08-14,S003,P0009,445,185
2022-08-14,S003,P0010,76,48
2022-08-14,S003,P0011,238,38
2022-08-14,S003,P0012,97,55
2022-08-14,S003,P0013,291,122
2022-08-14,S003,P0014,186,72
2022-08-14,S003,P0015,83,161
2022-08-14,S003,P0016,126,43
2022-08-14,S003,P0017,317,128
2022-08-14,S003,P0018,201,47
2022-08-14,S003,P0019,171,180
2022-08-14,S003,P0020,104,158
2022-08-14,S004,P0001,258,115
2022-08-14,S004,P0002,455,25
2022-08-14,S004,P0003,414,60
2022-08-14,S004,P0004,215,131
2022-08-14,S004,P0005,489,142
2022-08-14,S004,P0006,280,195
2022-08-14,S004,P0007,295,73
2022-08-14,S004,P0008,457,98
2022-08-14,S004,P0009,178,114
2022-08-14,S004,P0010,265,140
2022-08-14,S004,P0011,493,172
2022-08-14,S004,P0012,109,20
2022-08-14,S004,P0013,124,200
2022-08-14,S004,P0014,96,103
2022-08-14,S004,P0015,251,57
2022-08-14,S004,P0016,163,132
2022-08-14,S004,P0017,476,41
2022-08-14,S004,P0018,61,65
2022-08-14,S004,P0019,239,178
2022-08-14,S004,P0020,293,122
2022-08-14,S005,P0001,175,99
2022-08-14,S005,P0002,245,21
2022-08-14,S005,P0003,153,21
2022-08-14,S005,P0004,350,35
2022-08-14,S005,P0005,478,189
2022-08-14,S005,P0006,110,180
2022-08-14,S005,P0007,383,200
2022-08-14,S005,P0008,276,151
2022-08-14,S005,P0009,330,34
2022-08-14,S005,P0010,412,82
2022-08-14,S005,P0011,487,74
2022-08-14,S005,P0012,433,115
2022-08-14,S005,P0013,380,62
2022-08-14,S005,P0014,255,77
2022-08-14,S005,P0015,417,138
2022-08-14,S005,P0016,69,48
2022-08-14,S005,P0017,85,112
2022-08-14,S005,P0018,224,158
2022-08-14,S005,P0019,260,48
2022-08-14,S005,P0020,406,35
2022-08-15,S001,P0001,187,51
2022-08-15,S001,P0002,77,165
2022-08-15,S001,P0003,273,176
2022-08-15,S001,P0004,474,127
2022-08-15,S001,P0005,274,101
2022-08-15,S001,P0006,310,137
2022-08-15,S001,P0007,454,54
2022-08-15,S001,P0008,429,53
2022-08-15,S001,P0009,335,175
2022-08-15,S001,P0010,241,64
2022-08-15,S001,P0011,56,196
2022-08-15,S001,P0012,88,58
2022-08-15,S001,P0013,120,92
2022-08-15,S001,P0014,410,78
2022-08-15,S001,P0015,94,49
2022-08-15,S001,P0016,66,49
2022-08-15,S001,P0017,422,136
2022-08-15,S001,P0018,452,94
2022-08-15,S001,P0019,437,32
2022-08-15,S001,P0020,216,188
2022-08-15,S002,P0001,150,89
2022-08-15,S002,P0002,93,31
2022-08-15,S002,P0003,327,186
2022-08-15,S002,P0004,453,191
2022-08-15,S002,P0005,149,39
2022-08-15,S002,P0006,256,157
2022-08-15,S002,P0007,371,128
2022-08-15,S002,P0008,126,25
2022-08-15,S002,P0009,380,198
2022-08-15,S002,P0010,285,151
2022-08-15,S002,P0011,212,145
2022-08-15,S002,P0012,117,167
2022-08-15,S002,P0013,228,47
2022-08-15,S002,P0014,341,84
2022-08-15,S002,P0015,213,159
2022-08-15,S002,P0016,153,155
2022-08-15,S002,P0017,127,186
2022-08-15,S002,P0018,238,53
2022-08-15,S002,P0019,398,75
2022-08-15,S002,P0020,498,30
2022-08-15,S003,P0001,436,199
2022-08-15,S003,P0002,384,138
2022-08-15,S003,P0003,248,197
2022-08-15,S003,P0004,159,36
2022-08-15,S003,P0005,478,67
2022-08-15,S003,P0006,472,21
2022-08-15,S003,P0007,301,53
2022-08-15,S003,P0008,403,86
2022-08-15,S003,P0009,469,91
2022-08-15,S003,P0010,139,42
2022-08-15,S003,P0011,312,148
2022-08-15,S003,P0012,72,44
2022-08-15,S003,P0013,379,41
2022-08-15,S003,P0014,172,58
2022-08-15,S003,P0015,203,45
2022-08-15,S003,P0016,242,188
2022-08-15,S003,P0017,151,160
2022-08-15,S003,P0018,372,51
2022-08-15,S003,P0019,213,60
2022-08-15,S003,P0020,153,129
2022-08-15,S004,P0001,97,55
2022-08-15,S004,P0002,199,21
2022-08-15,S004,P0003,138,111
2022-08-15,S004,P0004,369,84
2022-08-15,S004,P0005,205,59
2022-08-15,S004,P0006,285,64
2022-08-15,S004,P0007,107,172
2022-08-15,S004,P0008,228,153
2022-08-15,S004,P0009,164,22
2022-08-15,S004,P0010,123,174
2022-08-15,S004,P0011,427,74
2022-08-15,S004,P0012,111,154
2022-08-15,S004,P0013,372,196
2022-08-15,S004,P0014,309,135
2022-08-15,S004,P0015,373,69
2022-08-15,S004,P0016,204,199
2022-08-15,S004,P0017,127,47
2022-08-15,S004,P0018,64,158
2022-08-15,S004,P0019,116,43
2022-08-15,S004,P0020,265,155
2022-08-15,S005,P0001,230,39
2022-08-15,S005,P0002,397,199
2022-08-15,S005,P0003,276,151
2022-08-15,S005,P0004,204,130
2022-08-15,S005,P0005,248,183
2022-08-15,S005,P0006,424,38
2022-08-15,S005,P0007,492,189
2022-08-15,S005,P0008,100,49
2022-08-15,S005,P0009,398,51
2022-08-15,S005,P0010,127,171
2022-08-15,S005,P0011,143,120
2022-08-15,S005,P0012,103,73
2022-08-15,S005,P0013,228,157
2022-08-15,S005,P0014,291,61
2022-08-15,S005,P0015,68,165
2022-08-15,S005,P0016,196,33
2022-08-15,S005,P0017,390,165
2022-08-15,S005,P0018,290,161
2022-08-15,S005,P0019,176,106
2022-08-15,S005,P0020,187,106
2022-08-16,S001,P0001,348,96
2022-08-16,S001,P0002,177,185
2022-08-16,S001,P0003,373,78
2022-08-16,S001,P0004,484,152
2022-08-16,S001,P0005,225,66
2022-08-16,S001,P0006,441,84
2022-08-16,S001,P0007,410,66
2022-08-16,S001,P0008,249,36
2022-08-16,S001,P0009,235,118
2022-08-16,S001,P0010,95,148
2022-08-16,S001,P0011,287,151
2022-08-16,S001,P0012,149,143
2022-08-16,S001,P0013,84,116
2022-08-16,S001,P0014,476,170
2022-08-16,S001,P0015,131,23
2022-08-16,S001,P0016,329,94
2022-08-16,S001,P0017,165,108
2022-08-16,S001,P0018,490,90
2022-08-16,S001,P0019,223,74
2022-08-16,S001,P0020,437,106
2022-08-16,S002,P0001,166,196
2022-08-16,S002,P0002,285,43
2022-08-16,S002,P0003,357,25
2022-08-16,S002,P0004,286,39
2022-08-16,S002,P0005,67,36
2022-08-16,S002,P0006,324,143
2022-08-16,S002,P0007,184,85
2022-08-16,S002,P0008,489,121
2022-08-16,S002,P0009,165,79
2022-08-16,S002,P0010,309,126
2022-08-16,S002,P0011,134,62
2022-08-16,S002,P0012,289,198
2022-08-16,S002,P0013,229,198
2022-08-16,S002,P0014,327,101
2022-08-16,S002,P0015,232,70
2022-08-16,S002,P0016,108,138
2022-08-16,S002,P0017,333,26
2022-08-16,S002,P0018,284,163
2022-08-16,S002,P0019,378,71
2022-08-16,S002,P0020,444,127
2022-08-16,S003,P0001,152,41
2022-08-16,S003,P0002,342,137
2022-08-16,S003,P0003,293,67
2022-08-16,S003,P0004,114,60
2022-08-16,S003,P0005,429,153
2022-08-16,S003,P0006,435,132
2022-08-16,S003,P0007,130,159
2022-08-16,S003,P0008,57,144
2022-08-16,S003,P0009,453,70
2022-08-16,S003,P0010,298,88
2022-08-16,S003,P0011,252,172
2022-08-16,S003,P0012,349,86
2022-08-16,S003,P0013,206,96
2022-08-16,S003,P0014,289,147
2022-08-16,S003,P0015,381,147
2022-08-16,S003,P0016,310,69
2022-08-16,S003,P0017,125,76
2022-08-16,S003,P0018,138,188
2022-08-16,S003,P0019,233,178
2022-08-16,S003,P0020,308,61
2022-08-16,S004,P0001,198,146
2022-08-16,S004,P0002,158,138
2022-08-16,S004,P0003,105,196
2022-08-16,S004,P0004,216,34
2022-08-16,S004,P0005,397,84
2022-08-16,S004,P0006,136,157
2022-08-16,S004,P0007,117,60
2022-08-16,S004,P0008,129,36
2022-08-16,S004,P0009,447,60
2022-08-16,S004,P0010,139,117
2022-08-16,S004,P0011,363,63
2022-08-16,S004,P0012,421,97
2022-08-16,S004,P0013,166,180
2022-08-16,S004,P0014,213,56
2022-08-16,S004,P0015,309,60
2022-08-16,S004,P0016,276,31
2022-08-16,S004,P0017,464,169
2022-08-16,S004,P0018,248,154
2022-08-16,S004,P0019,196,134
2022-08-16,S004,P0020,331,27
2022-08-16,S005,P0001,230,33
2022-08-16,S005,P0002,61,40
2022-08-16,S005,P0003,201,131
2022-08-16,S005,P0004,290,78
2022-08-16,S005,P0005,331,157
2022-08-16,S005,P0006,491,80
2022-08-16,S005,P0007,169,70
2022-08-16,S005,P0008,81,56
2022-08-16,S005,P0009,446,197
2022-08-16,S005,P0010,441,63
2022-08-16,S005,P0011,92,130
2022-08-16,S005,P0012,209,173
2022-08-16,S005,P0013,351,58
2022-08-16,S005,P0014,188,170
2022-08-16,S005,P0015,190,58
2022-08-16,S005,P0016,368,113
2022-08-16,S005,P0017,384,21
2022-08-16,S005,P0018,205,157
2022-08-16,S005,P0019,426,134
2022-08-16,S005,P0020,358,38
2022-08-17,S001,P0001,404,34
2022-08-17,S001,P0002,436,106
2022-08-17,S001,P0003,335,63
2022-08-17,S001,P0004,495,39
2022-08-17,S001,P0005,208,129
2022-08-17,S001,P0006,151,178
2022-08-17,S001,P0007,354,96
2022-08-17,S001,P0008,422,47
2022-08-17,S001,P0009,266,57
2022-08-17,S001,P0010,487,87
2022-08-17,S001,P0011,135,161
2022-08-17,S001,P0012,433,114
2022-08-17,S001,P0013,221,190
2022-08-17,S001,P0014,160,82
2022-08-17,S001,P0015,420,33
2022-08-17,S001,P0016,236,112
2022-08-17,S001,P0017,345,171
2022-08-17,S001,P0018,75,72
2022-08-17,S001,P0019,409,67
2022-08-17,S001,P0020,467,81
2022-08-17,S002,P0001,461,58
2022-08-17,S002,P0002,492,97
2022-08-17,S002,P0003,356,122
2022-08-17,S002,P0004,269,46
2022-08-17,S002,P0005,485,21
2022-08-17,S002,P0006,67,68
2022-08-17,S002,P0007,143,47
2022-08-17,S002,P0008,367,83
2022-08-17,S002,P0009,456,70
2022-08-17,S002,P0010,216,74
2022-08-17,S002,P0011,237,123
2022-08-17,S002,P0012,289,150
2022-08-17,S002,P0013,145,51
2022-08-17,S002,P0014,85,54
2022-08-17,S002,P0015,167,36
2022-08-17,S002,P0016,305,152
2022-08-17,S002,P0017,289,60
2022-08-17,S002,P0018,68,38
2022-08-17,S002,P0019,443,196
2022-08-17,S002,P0020,344,71
2022-08-17,S003,P0001,247,107
2022-08-17,S003,P0002,304,115
2022-08-17,S003,P0003,434,105
2022-08-17,S003,P0004,441,51
2022-08-17,S003,P0005,61,21
2022-08-17,S003,P0006,266,105
2022-08-17,S003,P0007,193,53
2022-08-17,S003,P0008,368,132
2022-08-17,S003,P0009,474,37
2022-08-17,S003,P0010,236,136
2022-08-17,S003,P0011,375,170
2022-08-17,S003,P0012,347,81
2022-08-17,S003,P0013,396,67
2022-08-17,S003,P0014,134,120
2022-08-17,S003,P0015,102,190
2022-08-17,S003,P0016,56,184
2022-08-17,S003,P0017,197,136
2022-08-17,S003,P0018,68,68
2022-08-17,S003,P0019,107,181
2022-08-17,S003,P0020,384,29
2022-08-17,S004,P0001,487,133
2022-08-17,S004,P0002,136,138
2022-08-17,S004,P0003,457,185
2022-08-17,S004,P0004,284,188
2022-08-17,S004,P0005,164,132
2022-08-17,S004,P0006,57,125
2022-08-17,S004,P0007,233,190
2022-08-17,S004,P0008,319,65
2022-08-17,S004,P0009,358,121
2022-08-17,S004,P0010,319,52
2022-08-17,S004,P0011,363,123
2022-08-17,S004,P0012,150,46
2022-08-17,S004,P0013,437,70
2022-08-17,S004,P0014,408,57
2022-08-17,S004,P0015,263,140
2022-08-17,S004,P0016,352,33
2022-08-17,S004,P0017,293,145
2022-08-17,S004,P0018,262,151
2022-08-17,S004,P0019,417,128
2022-08-17,S004,P0020,255,98
2022-08-17,S005,P0001,356,176
2022-08-17,S005,P0002,137,200
2022-08-17,S005,P0003,78,182
2022-08-17,S005,P0004,238,84
2022-08-17,S005,P0005,271,154
2022-08-17,S005,P0006,462,122
2022-08-17,S005,P0007,76,155
2022-08-17,S005,P0008,409,60
2022-08-17,S005,P0009,227,136
2022-08-17,S005,P0010,81,93
2022-08-17,S005,P0011,72,164
2022-08-17,S005,P0012,255,49
2022-08-17,S005,P0013,94,155
2022-08-17,S005,P0014,492,83
2022-08-17,S005,P0015,289,126
2022-08-17,S005,P0016,498,111
2022-08-17,S005,P0017,326,39
2022-08-17,S005,P0018,135,100
2022-08-17,S005,P0019,64,24
2022-08-17,S005,P0020,300,86
2022-08-18,S001,P0001,70,117
2022-08-18,S001,P0002,437,66
2022-08-18,S001,P0003,104,86
2022-08-18,S001,P0004,368,199
2022-08-18,S001,P0005,186,160
2022-08-18,S001,P0006,89,137
2022-08-18,S001,P0007,428,126
2022-08-18,S001,P0008,402,121
2022-08-18,S001,P0009,154,146
2022-08-18,S001,P0010,443,91
2022-08-18,S001,P0011,500,127
2022-08-18,S001,P0012,382,35
2022-08-18,S001,P0013,414,189
2022-08-18,S001,P0014,474,60
2022-08-18,S001,P0015,50,187
2022-08-18,S001,P0016,435,193
2022-08-18,S001,P0017,418,79
2022-08-18,S001,P0018,322,44
2022-08-18,S001,P0019,163,60
2022-08-18,S001,P0020,385,57
2022-08-18,S002,P0001,355,42
2022-08-18,S002,P0002,306,105
2022-08-18,S002,P0003,72,94
2022-08-18,S002,P0004,262,112
2022-08-18,S002,P0005,131,108
2022-08-18,S002,P0006,418,63
2022-08-18,S002,P0007,223,77
2022-08-18,S002,P0008,341,108
2022-08-18,S002,P0009,474,191
2022-08-18,S002,P0010,261,114
2022-08-18,S002,P0011,228,157
2022-08-18,S002,P0012,81,38
2022-08-18,S002,P0013,403,189
2022-08-18,S002,P0014,474,36
2022-08-18,S002,P0015,437,187
2022-08-18,S002,P0016,464,179
